country;property_name;property_category;country_link;property_link
Germany;Collegiate Church, Castle and Old Town of Quedlinburg;cultural;https://whc.unesco.org/en/statesparties/de;https://whc.unesco.org/en/list/535
Germany;Völklingen Ironworks;cultural;https://whc.unesco.org/en/statesparties/de;https://whc.unesco.org/en/list/687
Germany;Messel Pit Fossil Site;natural;https://whc.unesco.org/en/statesparties/de;https://whc.unesco.org/en/list/720
Germany;Bauhaus and its Sites in Weimar, Dessau and Bernau;cultural;https://whc.unesco.org/en/statesparties/de;https://whc.unesco.org/en/list/729
Germany;Cologne Cathedral;cultural;https://whc.unesco.org/en/statesparties/de;https://whc.unesco.org/en/list/292
Germany;Luther Memorials in Eisleben and Wittenberg;cultural;https://whc.unesco.org/en/statesparties/de;https://whc.unesco.org/en/list/783
Germany;Classical Weimar;cultural;https://whc.unesco.org/en/statesparties/de;https://whc.unesco.org/en/list/846
Germany;Museumsinsel (Museum Island), Berlin;cultural;https://whc.unesco.org/en/statesparties/de;https://whc.unesco.org/en/list/896
Germany;Wartburg Castle;cultural;https://whc.unesco.org/en/statesparties/de;https://whc.unesco.org/en/list/897
Germany;Garden Kingdom of Dessau-Wörlitz;cultural;https://whc.unesco.org/en/statesparties/de;https://whc.unesco.org/en/list/534
Germany;Monastic Island of Reichenau;cultural;https://whc.unesco.org/en/statesparties/de;https://whc.unesco.org/en/list/974
Germany;Zollverein Coal Mine Industrial Complex in Essen;cultural;https://whc.unesco.org/en/statesparties/de;https://whc.unesco.org/en/list/975
Germany;Historic Centres of Stralsund and Wismar;cultural;https://whc.unesco.org/en/statesparties/de;https://whc.unesco.org/en/list/1067
Germany;Upper Middle Rhine Valley;cultural;https://whc.unesco.org/en/statesparties/de;https://whc.unesco.org/en/list/1066
Germany;Muskauer Park / Park Mużakowski;cultural;https://whc.unesco.org/en/statesparties/de;https://whc.unesco.org/en/list/1127
Germany;Town Hall and Roland on the Marketplace of Bremen;cultural;https://whc.unesco.org/en/statesparties/de;https://whc.unesco.org/en/list/1087
Germany;Old town of Regensburg with Stadtamhof;cultural;https://whc.unesco.org/en/statesparties/de;https://whc.unesco.org/en/list/1155
Germany;Ancient and Primeval Beech Forests of the Carpathians and Other Regions of Europe;natural;https://whc.unesco.org/en/statesparties/de;https://whc.unesco.org/en/list/1133
Germany;Berlin Modernism Housing Estates;cultural;https://whc.unesco.org/en/statesparties/de;https://whc.unesco.org/en/list/1239
Germany;Wadden Sea;natural;https://whc.unesco.org/en/statesparties/de;https://whc.unesco.org/en/list/1314
Germany;Fagus Factory in Alfeld;cultural;https://whc.unesco.org/en/statesparties/de;https://whc.unesco.org/en/list/1368
Germany;Prehistoric Pile Dwellings around the Alps;cultural;https://whc.unesco.org/en/statesparties/de;https://whc.unesco.org/en/list/1363
Germany;Margravial Opera House Bayreuth;cultural;https://whc.unesco.org/en/statesparties/de;https://whc.unesco.org/en/list/1379
Germany;Bergpark Wilhelmshöhe;cultural;https://whc.unesco.org/en/statesparties/de;https://whc.unesco.org/en/list/1413
Germany;Carolingian Westwork and Civitas Corvey;cultural;https://whc.unesco.org/en/statesparties/de;https://whc.unesco.org/en/list/1447
Germany;Speicherstadt and Kontorhaus District with Chilehaus;cultural;https://whc.unesco.org/en/statesparties/de;https://whc.unesco.org/en/list/1467
Germany;The Architectural Work of Le Corbusier, an Outstanding Contribution to the Modern Movement;cultural;https://whc.unesco.org/en/statesparties/de;https://whc.unesco.org/en/list/1321
Germany;Caves and Ice Age Art in the Swabian Jura;cultural;https://whc.unesco.org/en/statesparties/de;https://whc.unesco.org/en/list/1527
Germany;Archaeological Border complex of Hedeby and the Danevirke;cultural;https://whc.unesco.org/en/statesparties/de;https://whc.unesco.org/en/list/1553
Germany;Naumburg Cathedral;cultural;https://whc.unesco.org/en/statesparties/de;https://whc.unesco.org/en/list/1470
Germany;Erzgebirge/Krušnohoří Mining Region;cultural;https://whc.unesco.org/en/statesparties/de;https://whc.unesco.org/en/list/1478
Germany;Water Management System of Augsburg;cultural;https://whc.unesco.org/en/statesparties/de;https://whc.unesco.org/en/list/1580
Germany;Frontiers of the Roman Empire – The Danube Limes (Western Segment);cultural;https://whc.unesco.org/en/statesparties/de;https://whc.unesco.org/en/list/1608
Germany;Frontiers of the Roman Empire – The Lower German Limes;cultural;https://whc.unesco.org/en/statesparties/de;https://whc.unesco.org/en/list/1631
Germany;Mathildenhöhe Darmstadt;cultural;https://whc.unesco.org/en/statesparties/de;https://whc.unesco.org/en/list/1614
Germany;ShUM Sites of Speyer, Worms and Mainz;cultural;https://whc.unesco.org/en/statesparties/de;https://whc.unesco.org/en/list/1636
Germany;The Great Spa Towns of Europe;cultural;https://whc.unesco.org/en/statesparties/de;https://whc.unesco.org/en/list/1613
Germany;Jewish-Medieval Heritage of Erfurt;cultural;https://whc.unesco.org/en/statesparties/de;https://whc.unesco.org/en/list/1656
Ghana;Forts and Castles, Volta, Greater Accra, Central and Western Regions;cultural;https://whc.unesco.org/en/statesparties/gh;https://whc.unesco.org/en/list/34
Ghana;Asante Traditional Buildings;cultural;https://whc.unesco.org/en/statesparties/gh;https://whc.unesco.org/en/list/35
Greece;Temple of Apollo Epicurius at Bassae;cultural;https://whc.unesco.org/en/statesparties/gr;https://whc.unesco.org/en/list/392
Greece;Acropolis, Athens;cultural;https://whc.unesco.org/en/statesparties/gr;https://whc.unesco.org/en/list/404
Greece;Archaeological Site of Delphi;cultural;https://whc.unesco.org/en/statesparties/gr;https://whc.unesco.org/en/list/393
Greece;Medieval City of Rhodes;cultural;https://whc.unesco.org/en/statesparties/gr;https://whc.unesco.org/en/list/493
Greece;Meteora;mixed;https://whc.unesco.org/en/statesparties/gr;https://whc.unesco.org/en/list/455
Greece;Mount Athos;mixed;https://whc.unesco.org/en/statesparties/gr;https://whc.unesco.org/en/list/454
Greece;Paleochristian and Byzantine Monuments of Thessalonika;cultural;https://whc.unesco.org/en/statesparties/gr;https://whc.unesco.org/en/list/456
Greece;Sanctuary of Asklepios at Epidaurus;cultural;https://whc.unesco.org/en/statesparties/gr;https://whc.unesco.org/en/list/491
Greece;Archaeological Site of Mystras;cultural;https://whc.unesco.org/en/statesparties/gr;https://whc.unesco.org/en/list/511
Greece;Archaeological Site of Olympia;cultural;https://whc.unesco.org/en/statesparties/gr;https://whc.unesco.org/en/list/517
Greece;Delos;cultural;https://whc.unesco.org/en/statesparties/gr;https://whc.unesco.org/en/list/530
Greece;Monasteries of Daphni, Hosios Loukas and Nea Moni of Chios;cultural;https://whc.unesco.org/en/statesparties/gr;https://whc.unesco.org/en/list/537
Greece;Pythagoreion and Heraion of Samos;cultural;https://whc.unesco.org/en/statesparties/gr;https://whc.unesco.org/en/list/595
Greece;Archaeological Site of Aigai (modern name Vergina);cultural;https://whc.unesco.org/en/statesparties/gr;https://whc.unesco.org/en/list/780
Greece;Archaeological Sites of Mycenae and Tiryns;cultural;https://whc.unesco.org/en/statesparties/gr;https://whc.unesco.org/en/list/941
Greece;The Historic Centre (Chorá) with the Monastery of Saint-John the Theologian and the Cave of the Apocalypse on the Island of Pátmos;cultural;https://whc.unesco.org/en/statesparties/gr;https://whc.unesco.org/en/list/942
Greece;Old Town of Corfu;cultural;https://whc.unesco.org/en/statesparties/gr;https://whc.unesco.org/en/list/978
Greece;Archaeological Site of Philippi;cultural;https://whc.unesco.org/en/statesparties/gr;https://whc.unesco.org/en/list/1517
Greece;Zagori Cultural Landscape;cultural;https://whc.unesco.org/en/statesparties/gr;https://whc.unesco.org/en/list/1695
Guatemala;Antigua Guatemala;cultural;https://whc.unesco.org/en/statesparties/gt;https://whc.unesco.org/en/list/65
Guatemala;Tikal National Park;mixed;https://whc.unesco.org/en/statesparties/gt;https://whc.unesco.org/en/list/64
Guatemala;Archaeological Park and Ruins of Quirigua;cultural;https://whc.unesco.org/en/statesparties/gt;https://whc.unesco.org/en/list/149
Guatemala;National Archaeological Park Tak’alik Ab’aj;cultural;https://whc.unesco.org/en/statesparties/gt;https://whc.unesco.org/en/list/1663
Guinea;Mount Nimba Strict Nature Reserve;natural_danger;https://whc.unesco.org/en/statesparties/gn;https://whc.unesco.org/en/list/155
Haiti;National History Park – Citadel, Sans Souci, Ramiers;cultural;https://whc.unesco.org/en/statesparties/ht;https://whc.unesco.org/en/list/180
Holy See;Historic Centre of Rome, the Properties of the Holy See in that City Enjoying Extraterritorial Rights and San Paolo Fuori le Mura;cultural;https://whc.unesco.org/en/statesparties/va;https://whc.unesco.org/en/list/91
Holy See;Vatican City;cultural;https://whc.unesco.org/en/statesparties/va;https://whc.unesco.org/en/list/286
Honduras;Maya Site of Copan;cultural;https://whc.unesco.org/en/statesparties/hn;https://whc.unesco.org/en/list/129
Honduras;Río Plátano Biosphere Reserve;natural_danger;https://whc.unesco.org/en/statesparties/hn;https://whc.unesco.org/en/list/196
Hungary;Budapest, including the Banks of the Danube, the Buda Castle Quarter and Andrássy Avenue;cultural;https://whc.unesco.org/en/statesparties/hu;https://whc.unesco.org/en/list/400
Hungary;Old Village of Hollókő and its Surroundings;cultural;https://whc.unesco.org/en/statesparties/hu;https://whc.unesco.org/en/list/401
Hungary;Caves of Aggtelek Karst and Slovak Karst;natural;https://whc.unesco.org/en/statesparties/hu;https://whc.unesco.org/en/list/725
Hungary;Millenary Benedictine Abbey of Pannonhalma and its Natural Environment;cultural;https://whc.unesco.org/en/statesparties/hu;https://whc.unesco.org/en/list/758
Hungary;Hortobágy National Park - the Puszta;cultural;https://whc.unesco.org/en/statesparties/hu;https://whc.unesco.org/en/list/474
Hungary;Early Christian Necropolis of Pécs (Sopianae);cultural;https://whc.unesco.org/en/statesparties/hu;https://whc.unesco.org/en/list/853
Hungary;Fertö / Neusiedlersee Cultural Landscape;cultural;https://whc.unesco.org/en/statesparties/hu;https://whc.unesco.org/en/list/772
Hungary;Tokaj Wine Region Historic Cultural Landscape;cultural;https://whc.unesco.org/en/statesparties/hu;https://whc.unesco.org/en/list/1063
Iceland;Þingvellir National Park;cultural;https://whc.unesco.org/en/statesparties/is;https://whc.unesco.org/en/list/1152
Iceland;Surtsey;natural;https://whc.unesco.org/en/statesparties/is;https://whc.unesco.org/en/list/1267
Iceland;Vatnajökull National Park - Dynamic Nature of Fire and Ice;natural;https://whc.unesco.org/en/statesparties/is;https://whc.unesco.org/en/list/1604
India;Agra Fort;cultural;https://whc.unesco.org/en/statesparties/in;https://whc.unesco.org/en/list/251
India;Ajanta Caves;cultural;https://whc.unesco.org/en/statesparties/in;https://whc.unesco.org/en/list/242
India;Ellora Caves;cultural;https://whc.unesco.org/en/statesparties/in;https://whc.unesco.org/en/list/243
India;Taj Mahal;cultural;https://whc.unesco.org/en/statesparties/in;https://whc.unesco.org/en/list/252
India;Group of Monuments at Mahabalipuram;cultural;https://whc.unesco.org/en/statesparties/in;https://whc.unesco.org/en/list/249
India;Sun Temple, Konârak;cultural;https://whc.unesco.org/en/statesparties/in;https://whc.unesco.org/en/list/246
India;Kaziranga National Park;natural;https://whc.unesco.org/en/statesparties/in;https://whc.unesco.org/en/list/337
India;Keoladeo National Park;natural;https://whc.unesco.org/en/statesparties/in;https://whc.unesco.org/en/list/340
India;Manas Wildlife Sanctuary;natural;https://whc.unesco.org/en/statesparties/in;https://whc.unesco.org/en/list/338
India;Churches and Convents of Goa;cultural;https://whc.unesco.org/en/statesparties/in;https://whc.unesco.org/en/list/234
India;Fatehpur Sikri;cultural;https://whc.unesco.org/en/statesparties/in;https://whc.unesco.org/en/list/255
India;Group of Monuments at Hampi;cultural;https://whc.unesco.org/en/statesparties/in;https://whc.unesco.org/en/list/241
India;Khajuraho Group of Monuments;cultural;https://whc.unesco.org/en/statesparties/in;https://whc.unesco.org/en/list/240
India;Elephanta Caves;cultural;https://whc.unesco.org/en/statesparties/in;https://whc.unesco.org/en/list/244
India;Great Living Chola Temples;cultural;https://whc.unesco.org/en/statesparties/in;https://whc.unesco.org/en/list/250
India;Group of Monuments at Pattadakal;cultural;https://whc.unesco.org/en/statesparties/in;https://whc.unesco.org/en/list/239
India;Sundarbans National Park;natural;https://whc.unesco.org/en/statesparties/in;https://whc.unesco.org/en/list/452
India;Nanda Devi and Valley of Flowers National Parks  ;natural;https://whc.unesco.org/en/statesparties/in;https://whc.unesco.org/en/list/335
India;Buddhist Monuments at Sanchi;cultural;https://whc.unesco.org/en/statesparties/in;https://whc.unesco.org/en/list/524
India;Humayun's Tomb, Delhi;cultural;https://whc.unesco.org/en/statesparties/in;https://whc.unesco.org/en/list/232
India;Qutb Minar and its Monuments, Delhi;cultural;https://whc.unesco.org/en/statesparties/in;https://whc.unesco.org/en/list/233
India;Mountain Railways of India;cultural;https://whc.unesco.org/en/statesparties/in;https://whc.unesco.org/en/list/944
India;Mahabodhi Temple Complex at Bodh Gaya;cultural;https://whc.unesco.org/en/statesparties/in;https://whc.unesco.org/en/list/1056
India;Rock Shelters of Bhimbetka;cultural;https://whc.unesco.org/en/statesparties/in;https://whc.unesco.org/en/list/925
India;Champaner-Pavagadh Archaeological Park;cultural;https://whc.unesco.org/en/statesparties/in;https://whc.unesco.org/en/list/1101
India;Chhatrapati Shivaji Terminus (formerly Victoria Terminus);cultural;https://whc.unesco.org/en/statesparties/in;https://whc.unesco.org/en/list/945
India;Red Fort Complex;cultural;https://whc.unesco.org/en/statesparties/in;https://whc.unesco.org/en/list/231
India;The Jantar Mantar, Jaipur;cultural;https://whc.unesco.org/en/statesparties/in;https://whc.unesco.org/en/list/1338
India;Western Ghats;natural;https://whc.unesco.org/en/statesparties/in;https://whc.unesco.org/en/list/1342
India;Hill Forts of Rajasthan;cultural;https://whc.unesco.org/en/statesparties/in;https://whc.unesco.org/en/list/247
India;Great Himalayan National Park Conservation Area;natural;https://whc.unesco.org/en/statesparties/in;https://whc.unesco.org/en/list/1406
India;Rani-ki-Vav (the Queen’s Stepwell) at Patan, Gujarat;cultural;https://whc.unesco.org/en/statesparties/in;https://whc.unesco.org/en/list/922
India;Archaeological Site of Nalanda Mahavihara at Nalanda, Bihar;cultural;https://whc.unesco.org/en/statesparties/in;https://whc.unesco.org/en/list/1502
India;Khangchendzonga National Park;mixed;https://whc.unesco.org/en/statesparties/in;https://whc.unesco.org/en/list/1513
India;The Architectural Work of Le Corbusier, an Outstanding Contribution to the Modern Movement;cultural;https://whc.unesco.org/en/statesparties/in;https://whc.unesco.org/en/list/1321
India;Historic City of Ahmadabad;cultural;https://whc.unesco.org/en/statesparties/in;https://whc.unesco.org/en/list/1551
India;Victorian Gothic and Art Deco Ensembles of Mumbai;cultural;https://whc.unesco.org/en/statesparties/in;https://whc.unesco.org/en/list/1480
India;Jaipur City, Rajasthan;cultural;https://whc.unesco.org/en/statesparties/in;https://whc.unesco.org/en/list/1605
India;Dholavira: a Harappan City;cultural;https://whc.unesco.org/en/statesparties/in;https://whc.unesco.org/en/list/1645
India;Kakatiya Rudreshwara (Ramappa) Temple, Telangana;cultural;https://whc.unesco.org/en/statesparties/in;https://whc.unesco.org/en/list/1570
India;Sacred Ensembles of the Hoysalas;cultural;https://whc.unesco.org/en/statesparties/in;https://whc.unesco.org/en/list/1670
India;Santiniketan;cultural;https://whc.unesco.org/en/statesparties/in;https://whc.unesco.org/en/list/1375
Indonesia;Borobudur Temple Compounds;cultural;https://whc.unesco.org/en/statesparties/id;https://whc.unesco.org/en/list/592
Indonesia;Komodo National Park;natural;https://whc.unesco.org/en/statesparties/id;https://whc.unesco.org/en/list/609
Indonesia;Prambanan Temple Compounds;cultural;https://whc.unesco.org/en/statesparties/id;https://whc.unesco.org/en/list/642
Indonesia;Ujung Kulon National Park;natural;https://whc.unesco.org/en/statesparties/id;https://whc.unesco.org/en/list/608
Indonesia;Sangiran Early Man Site;cultural;https://whc.unesco.org/en/statesparties/id;https://whc.unesco.org/en/list/593
Indonesia;Lorentz National Park;natural;https://whc.unesco.org/en/statesparties/id;https://whc.unesco.org/en/list/955
Indonesia;Tropical Rainforest Heritage of Sumatra;natural_danger;https://whc.unesco.org/en/statesparties/id;https://whc.unesco.org/en/list/1167
Indonesia;Cultural Landscape of Bali Province: the Subak System as a Manifestation of the Tri Hita Karana Philosophy;cultural;https://whc.unesco.org/en/statesparties/id;https://whc.unesco.org/en/list/1194
Indonesia;Ombilin Coal Mining Heritage of Sawahlunto;cultural;https://whc.unesco.org/en/statesparties/id;https://whc.unesco.org/en/list/1610
Indonesia;The Cosmological Axis of Yogyakarta and its Historic Landmarks;cultural;https://whc.unesco.org/en/statesparties/id;https://whc.unesco.org/en/list/1671
Iran (Islamic Republic of);Meidan Emam, Esfahan;cultural;https://whc.unesco.org/en/statesparties/ir;https://whc.unesco.org/en/list/115
Iran (Islamic Republic of);Persepolis;cultural;https://whc.unesco.org/en/statesparties/ir;https://whc.unesco.org/en/list/114
Iran (Islamic Republic of);Tchogha Zanbil;cultural;https://whc.unesco.org/en/statesparties/ir;https://whc.unesco.org/en/list/113
Iran (Islamic Republic of);Takht-e Soleyman;cultural;https://whc.unesco.org/en/statesparties/ir;https://whc.unesco.org/en/list/1077
Iran (Islamic Republic of);Bam and its Cultural Landscape;cultural;https://whc.unesco.org/en/statesparties/ir;https://whc.unesco.org/en/list/1208
Iran (Islamic Republic of);Pasargadae;cultural;https://whc.unesco.org/en/statesparties/ir;https://whc.unesco.org/en/list/1106
Iran (Islamic Republic of);Soltaniyeh;cultural;https://whc.unesco.org/en/statesparties/ir;https://whc.unesco.org/en/list/1188
Iran (Islamic Republic of);Bisotun;cultural;https://whc.unesco.org/en/statesparties/ir;https://whc.unesco.org/en/list/1222
Iran (Islamic Republic of);Armenian Monastic Ensembles of Iran;cultural;https://whc.unesco.org/en/statesparties/ir;https://whc.unesco.org/en/list/1262
Iran (Islamic Republic of);Shushtar Historical Hydraulic System;cultural;https://whc.unesco.org/en/statesparties/ir;https://whc.unesco.org/en/list/1315
Iran (Islamic Republic of);Sheikh Safi al-din Khānegāh and Shrine Ensemble in Ardabil;cultural;https://whc.unesco.org/en/statesparties/ir;https://whc.unesco.org/en/list/1345
Iran (Islamic Republic of);Tabriz Historic Bazaar Complex;cultural;https://whc.unesco.org/en/statesparties/ir;https://whc.unesco.org/en/list/1346
Iran (Islamic Republic of);The Persian Garden;cultural;https://whc.unesco.org/en/statesparties/ir;https://whc.unesco.org/en/list/1372
Iran (Islamic Republic of);Gonbad-e Qābus;cultural;https://whc.unesco.org/en/statesparties/ir;https://whc.unesco.org/en/list/1398
Iran (Islamic Republic of);Masjed-e Jāmé of Isfahan  ;cultural;https://whc.unesco.org/en/statesparties/ir;https://whc.unesco.org/en/list/1397
Iran (Islamic Republic of);Golestan Palace;cultural;https://whc.unesco.org/en/statesparties/ir;https://whc.unesco.org/en/list/1422
Iran (Islamic Republic of);Shahr-i Sokhta;cultural;https://whc.unesco.org/en/statesparties/ir;https://whc.unesco.org/en/list/1456
Iran (Islamic Republic of);Cultural Landscape of Maymand;cultural;https://whc.unesco.org/en/statesparties/ir;https://whc.unesco.org/en/list/1423
Iran (Islamic Republic of);Susa;cultural;https://whc.unesco.org/en/statesparties/ir;https://whc.unesco.org/en/list/1455
Iran (Islamic Republic of);Lut Desert;natural;https://whc.unesco.org/en/statesparties/ir;https://whc.unesco.org/en/list/1505
Iran (Islamic Republic of);The Persian Qanat;cultural;https://whc.unesco.org/en/statesparties/ir;https://whc.unesco.org/en/list/1506
Iran (Islamic Republic of);Historic City of Yazd;cultural;https://whc.unesco.org/en/statesparties/ir;https://whc.unesco.org/en/list/1544
Iran (Islamic Republic of);Sassanid Archaeological Landscape of Fars Region;cultural;https://whc.unesco.org/en/statesparties/ir;https://whc.unesco.org/en/list/1568
Iran (Islamic Republic of);Hyrcanian Forests;natural;https://whc.unesco.org/en/statesparties/ir;https://whc.unesco.org/en/list/1584
Iran (Islamic Republic of);Cultural Landscape of Hawraman/Uramanat;cultural;https://whc.unesco.org/en/statesparties/ir;https://whc.unesco.org/en/list/1647
Iran (Islamic Republic of);Trans-Iranian Railway;cultural;https://whc.unesco.org/en/statesparties/ir;https://whc.unesco.org/en/list/1585
Iran (Islamic Republic of);The Persian Caravanserai;cultural;https://whc.unesco.org/en/statesparties/ir;https://whc.unesco.org/en/list/1668
Iraq;Hatra;cultural_danger;https://whc.unesco.org/en/statesparties/iq;https://whc.unesco.org/en/list/277
Iraq;Ashur (Qal'at Sherqat);cultural_danger;https://whc.unesco.org/en/statesparties/iq;https://whc.unesco.org/en/list/1130
Iraq;Samarra Archaeological City;cultural_danger;https://whc.unesco.org/en/statesparties/iq;https://whc.unesco.org/en/list/276
Iraq;Erbil Citadel;cultural;https://whc.unesco.org/en/statesparties/iq;https://whc.unesco.org/en/list/1437
Iraq;The Ahwar of Southern Iraq: Refuge of Biodiversity and the Relict Landscape of the Mesopotamian Cities;mixed;https://whc.unesco.org/en/statesparties/iq;https://whc.unesco.org/en/list/1481
Iraq;Babylon;cultural;https://whc.unesco.org/en/statesparties/iq;https://whc.unesco.org/en/list/278
Ireland;Brú na Bóinne - Archaeological Ensemble of the Bend of the Boyne;cultural;https://whc.unesco.org/en/statesparties/ie;https://whc.unesco.org/en/list/659
Ireland;Sceilg Mhichíl;cultural;https://whc.unesco.org/en/statesparties/ie;https://whc.unesco.org/en/list/757
Israel;Masada;cultural;https://whc.unesco.org/en/statesparties/il;https://whc.unesco.org/en/list/1040
Israel;Old City of Acre;cultural;https://whc.unesco.org/en/statesparties/il;https://whc.unesco.org/en/list/1042
Israel;White City of Tel-Aviv – the Modern Movement;cultural;https://whc.unesco.org/en/statesparties/il;https://whc.unesco.org/en/list/1096
Israel;Biblical Tels - Megiddo, Hazor, Beer Sheba;cultural;https://whc.unesco.org/en/statesparties/il;https://whc.unesco.org/en/list/1108
Israel;Incense Route - Desert Cities in the Negev;cultural;https://whc.unesco.org/en/statesparties/il;https://whc.unesco.org/en/list/1107
Israel;Bahá’i Holy Places in Haifa and the Western Galilee;cultural;https://whc.unesco.org/en/statesparties/il;https://whc.unesco.org/en/list/1220
Israel;Sites of Human Evolution at Mount Carmel: The Nahal Me’arot / Wadi el-Mughara Caves;cultural;https://whc.unesco.org/en/statesparties/il;https://whc.unesco.org/en/list/1393
Israel;Caves of Maresha and Bet-Guvrin in the Judean Lowlands as a Microcosm of the Land of the Caves;cultural;https://whc.unesco.org/en/statesparties/il;https://whc.unesco.org/en/list/1370
Israel;Necropolis of Bet She’arim: A Landmark of Jewish Renewal;cultural;https://whc.unesco.org/en/statesparties/il;https://whc.unesco.org/en/list/1471
Italy;Rock Drawings in Valcamonica;cultural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/94
Italy;Church and Dominican Convent of Santa Maria delle Grazie with “The Last Supper” by Leonardo da Vinci;cultural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/93
Italy;Historic Centre of Rome, the Properties of the Holy See in that City Enjoying Extraterritorial Rights and San Paolo Fuori le Mura;cultural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/91
Italy;Historic Centre of Florence;cultural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/174
Italy;Piazza del Duomo, Pisa;cultural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/395
Italy;Venice and its Lagoon;cultural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/394
Italy;Historic Centre of San Gimignano;cultural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/550
Italy;The Sassi and the Park of the Rupestrian Churches of Matera;cultural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/670
Italy;City of Vicenza and the Palladian Villas of the Veneto;cultural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/712
Italy;Crespi d'Adda;cultural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/730
Italy;Ferrara, City of the Renaissance, and its Po Delta;cultural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/733
Italy;Historic Centre of Naples;cultural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/726
Italy;Historic Centre of Siena;cultural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/717
Italy;Castel del Monte;cultural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/398
Italy;Early Christian Monuments of Ravenna;cultural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/788
Italy;Historic Centre of the City of Pienza;cultural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/789
Italy;The Trulli of Alberobello;cultural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/787
Italy;18th-Century Royal Palace at Caserta with the Park, the Aqueduct of Vanvitelli, and the San Leucio Complex;cultural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/549
Italy;Archaeological Area of Agrigento;cultural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/831
Italy;Archaeological Areas of Pompei, Herculaneum and Torre Annunziata;cultural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/829
Italy;Botanical Garden (Orto Botanico), Padua;cultural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/824
Italy;Cathedral, Torre Civica and Piazza Grande, Modena;cultural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/827
Italy;Costiera Amalfitana;cultural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/830
Italy;Portovenere, Cinque Terre, and the Islands (Palmaria, Tino and Tinetto);cultural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/826
Italy;Residences of the Royal House of Savoy;cultural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/823
Italy;Su Nuraxi di Barumini;cultural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/833
Italy;Villa Romana del Casale;cultural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/832
Italy;Archaeological Area and the Patriarchal Basilica of Aquileia;cultural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/825
Italy;Cilento and Vallo di Diano National Park with the Archeological Sites of Paestum and Velia, and the Certosa di Padula;cultural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/842
Italy;Historic Centre of Urbino;cultural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/828
Italy;Villa Adriana (Tivoli);cultural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/907
Italy;Assisi, the Basilica of San Francesco and Other Franciscan Sites;cultural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/990
Italy;City of Verona;cultural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/797
Italy;Isole Eolie (Aeolian Islands);natural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/908
Italy;Villa d'Este, Tivoli;cultural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/1025
Italy;Late Baroque Towns of the Val di Noto (South-Eastern Sicily);cultural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/1024
Italy;Sacri Monti of Piedmont and Lombardy;cultural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/1068
Italy;Monte San Giorgio;natural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/1090
Italy;Etruscan Necropolises of Cerveteri and Tarquinia;cultural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/1158
Italy;Val d'Orcia;cultural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/1026
Italy;Syracuse and the Rocky Necropolis of Pantalica;cultural;https://whc.unesco.org/en/statesparties/it;https://whc.unesco.org/en/list/1200
